Season,Date,HomeTeam,AwayTeam,home_xg_xg_for_last_5,home_xg_xg_against_last_5,home_xg_xg_diff_last_5,home_xg_xg_for_last_10,home_xg_xg_against_last_10,home_xg_xg_diff_last_10,home_xg_xg_perf_for_last_10,home_xg_xg_perf_against_last_10,home_xg_season_xg_for_pm,home_xg_season_xg_against_pm,home_xg_season_xg_diff_pm,away_xg_xg_for_last_5,away_xg_xg_against_last_5,away_xg_xg_diff_last_5,away_xg_xg_for_last_10,away_xg_xg_against_last_10,away_xg_xg_diff_last_10,away_xg_xg_perf_for_last_10,away_xg_xg_perf_against_last_10,away_xg_season_xg_for_pm,away_xg_season_xg_against_pm,away_xg_season_xg_diff_pm,diff_xg_xg_for_last_5,diff_xg_xg_against_last_5,diff_xg_xg_diff_last_5,diff_xg_xg_for_last_10,diff_xg_xg_against_last_10,diff_xg_xg_diff_last_10,diff_xg_xg_perf_for_last_10,diff_xg_xg_perf_against_last_10,diff_xg_season_xg_for_pm,diff_xg_season_xg_against_pm,diff_xg_season_xg_diff_pm,understat_home_prob,understat_draw_prob,understat_away_prob,home_elo,away_elo,elo_diff,elo_expected_home,home_squad_value_m,home_value_rank,home_value_share,away_squad_value_m,away_value_rank,away_value_share,value_diff_m,value_rank_diff,value_log_ratio
2016_2017,2016-09-10,Liverpool,Leicester,1.508,0.6569999999999999,0.851,1.508,0.6569999999999999,0.851,0.15866666666666676,1.343,1.508,0.6569999999999999,0.8509999999999999,1.83,0.53,1.3,1.83,0.53,1.3,-0.8300000000000001,0.47,1.83,0.5299999999999999,1.3,-0.32200000000000006,0.1269999999999999,-0.44900000000000007,-0.32200000000000006,0.1269999999999999,-0.44900000000000007,0.9886666666666668,0.873,-0.32200000000000006,0.127,-0.4490000000000002,0.735,0.164,0.101,1793.92712402,1799.53955078,-5.612426759999835,0.4919237711070856,425.65,6,0.0724,218.65,11,0.0372,206.99999999999997,5,0.6661451344711364
2016_2017,2016-09-10,Man United,Man City,1.9163333333333334,0.4683333333333333,1.4479999999999997,1.9163333333333334,0.4683333333333333,1.4479999999999997,0.08366666666666663,-0.135,1.9163333333333334,0.46833333333333327,1.4479999999999997,2.4476666666666667,1.1646666666666665,1.2830000000000001,2.4476666666666667,1.1646666666666665,1.2830000000000001,0.5523333333333332,-0.16466666666666666,2.4476666666666667,1.1646666666666665,1.2830000000000004,-0.5313333333333332,-0.6963333333333332,0.1649999999999996,-0.5313333333333332,-0.6963333333333332,0.1649999999999996,-0.4686666666666666,0.029666666666666647,-0.5313333333333332,-0.6963333333333332,0.16499999999999937,0.159,0.235,0.606,1806.6661377,1865.54589844,-58.87976073999994,0.4160671935956672,531.45,5,0.0904,576.5,2,0.0981,-45.049999999999955,-3,-0.08136621972952292
2016_2017,2016-09-10,Middlesbrough,Crystal Palace,1.019,0.8823333333333333,0.1366666666666667,1.019,0.8823333333333333,0.1366666666666667,-0.01899999999999998,-0.21566666666666665,1.019,0.8823333333333333,0.1366666666666667,1.3356666666666666,1.305,0.030666666666666693,1.3356666666666666,1.305,0.030666666666666693,-1.0023333333333333,-0.30499999999999994,1.3356666666666666,1.305,0.030666666666666693,-0.31666666666666665,-0.42266666666666663,0.106,-0.31666666666666665,-0.42266666666666663,0.106,0.9833333333333333,0.08933333333333329,-0.31666666666666665,-0.42266666666666663,0.106,0.175,0.317,0.508,1606.79260254,1616.52062988,-9.728027339999926,0.4860039006182106,128.8,18,0.0219,228.43,10,0.0389,-99.63,-8,-0.5729690039975249
2016_2017,2016-09-10,Stoke,Tottenham,0.6613333333333333,2.098333333333333,-1.437,0.6613333333333333,2.098333333333333,-1.437,0.005333333333333357,-0.09833333333333338,0.6613333333333332,2.098333333333333,-1.4370000000000003,1.3233333333333333,1.0246666666666666,0.2986666666666666,1.3233333333333333,1.0246666666666666,0.2986666666666666,-0.32333333333333325,-0.35799999999999993,1.3233333333333335,1.0246666666666666,0.2986666666666666,-0.6619999999999999,1.0736666666666665,-1.7356666666666667,-0.6619999999999999,1.0736666666666665,-1.7356666666666667,0.3286666666666666,0.25966666666666655,-0.6620000000000003,1.0736666666666665,-1.735666666666667,0.071,0.131,0.798,1663.26318359,1800.76196289,-137.49877930000002,0.3118452650196331,186.0,12,0.0316,543.65,3,0.0925,-357.65,-9,-1.0725589837305571
2016_2017,2016-09-10,West Ham,Watford,1.0743333333333334,1.6896666666666667,-0.6153333333333334,1.0743333333333334,1.6896666666666667,-0.6153333333333334,-0.07433333333333336,-0.02300000000000006,1.0743333333333334,1.6896666666666664,-0.6153333333333334,0.6876666666666665,1.5753333333333333,-0.8876666666666666,0.6876666666666665,1.5753333333333333,-0.8876666666666666,0.3123333333333333,0.4246666666666667,0.6876666666666668,1.5753333333333333,-0.8876666666666666,0.3866666666666668,0.1143333333333334,0.2723333333333332,0.3866666666666668,0.1143333333333334,0.2723333333333332,-0.38666666666666666,-0.44766666666666677,0.3866666666666666,0.11433333333333318,0.2723333333333332,0.244,0.249,0.508,1694.93078613,1614.83374023,80.09704589999978,0.6132693214792155,273.05,8,0.0464,175.65,13,0.0299,97.4,5,0.4411615498863267
2016_2017,2016-09-11,Swansea,Chelsea,1.0633333333333332,1.905333333333333,-0.842,1.0633333333333332,1.905333333333333,-0.842,-0.3966666666666667,-0.572,1.0633333333333332,1.905333333333333,-0.842,1.958,0.47833333333333333,1.4796666666666667,1.958,0.47833333333333333,1.4796666666666667,0.37533333333333335,0.18833333333333332,1.9580000000000002,0.47833333333333333,1.4796666666666665,-0.8946666666666667,1.4269999999999998,-2.3216666666666668,-0.8946666666666667,1.4269999999999998,-2.3216666666666668,-0.772,-0.7603333333333333,-0.8946666666666669,1.4269999999999998,-2.3216666666666663,0.164,0.246,0.589,1672.33398438,1806.17883301,-133.84484863000012,0.3163768210372301,157.1,14,0.0267,686.7,1,0.1168,-529.6,-13,-1.4750149703650555
2016_2017,2016-09-12,Sunderland,Everton,1.3179999999999998,1.1413333333333333,0.17666666666666664,1.3179999999999998,1.1413333333333333,0.17666666666666664,-0.318,0.5253333333333333,1.3179999999999998,1.1413333333333333,0.1766666666666666,1.649,1.1096666666666668,0.5393333333333333,1.649,1.1096666666666668,0.5393333333333333,-0.3156666666666667,-0.44300000000000006,1.6489999999999998,1.1096666666666668,0.5393333333333333,-0.3310000000000002,0.03166666666666651,-0.3626666666666667,-0.3310000000000002,0.03166666666666651,-0.3626666666666667,-0.0023333333333332984,0.9683333333333334,-0.33099999999999996,0.03166666666666651,-0.3626666666666667,0.075,0.141,0.784,1643.3840332,1707.81591797,-64.43188477000012,0.4083236297297964,132.0,16,0.0225,311.25,7,0.0529,-179.25,-9,-0.8577945251925465
2016_2017,2016-09-16,Chelsea,Liverpool,2.016,0.66625,1.3497499999999998,2.016,0.66625,1.3497499999999998,0.23400000000000004,0.33375,2.016,0.6662499999999999,1.3497499999999998,1.82325,0.7989999999999999,1.0242499999999999,1.82325,0.7989999999999999,1.0242499999999999,0.4267500000000001,0.9510000000000001,1.8232499999999998,0.7989999999999999,1.02425,0.19274999999999998,-0.13274999999999992,0.3254999999999999,0.19274999999999998,-0.13274999999999992,0.3254999999999999,-0.19275000000000003,-0.6172500000000001,0.1927500000000002,-0.13275000000000003,0.3254999999999997,0.272,0.305,0.423,1805.48718262,1806.82385254,-1.3366699199998493,0.4980763868456185,686.7,1,0.1168,425.65,6,0.0724,261.05000000000007,5,0.47828010329656484
2016_2017,2016-09-17,Everton,Middlesbrough,1.948,1.0922500000000002,0.85575,1.948,1.0922500000000002,0.85575,-0.19800000000000006,-0.59225,1.9480000000000002,1.0922500000000002,0.85575,0.91725,0.94275,-0.025500000000000023,0.91725,0.94275,-0.025500000000000023,0.08275000000000002,0.057249999999999995,0.91725,0.94275,-0.025500000000000023,1.0307499999999998,0.1495000000000002,0.8812500000000001,1.0307499999999998,0.1495000000000002,0.8812500000000001,-0.28075000000000006,-0.6495000000000001,1.0307500000000003,0.1495000000000002,0.8812500000000001,0.699,0.263,0.039,1722.66308594,1598.80334473,123.85974121000004,0.6710623830642919,311.25,7,0.0529,128.8,18,0.0219,182.45,11,0.882335634108664
2016_2017,2016-09-17,Hull,Arsenal,1.02575,1.6305,-0.6047499999999999,1.02575,1.6305,-0.6047499999999999,0.22425000000000003,-0.8805000000000001,1.0257500000000002,1.6305,-0.6047499999999999,1.40725,1.1165,0.2907499999999999,1.40725,1.1165,0.2907499999999999,0.5927500000000001,0.3835,1.40725,1.1165,0.29074999999999984,-0.38149999999999995,0.514,-0.8954999999999997,-0.38149999999999995,0.514,-0.8954999999999997,-0.36850000000000005,-1.264,-0.38149999999999973,0.514,-0.8954999999999997,0.014,0.065,0.921,1614.37414551,1843.29077148,-228.91662597000004,0.2111928740413412,135.85,15,0.0231,542.0,4,0.0922,-406.15,-11,-1.3837146655672896
2016_2017,2016-09-17,Leicester,Burnley,1.67875,1.08975,0.5890000000000001,1.67875,1.08975,0.5890000000000001,-0.67875,0.66025,1.6787500000000002,1.08975,0.5890000000000001,0.471,1.55625,-1.08525,0.471,1.55625,-1.08525,0.279,-0.30625,0.47100000000000003,1.5562500000000001,-1.0852499999999998,1.2077499999999999,-0.4664999999999999,1.6742500000000002,1.2077499999999999,-0.4664999999999999,1.6742500000000002,-0.95775,0.9665,1.20775,-0.46650000000000014,1.6742499999999998,0.804,0.155,0.041,1800.16503906,1634.75,165.41503906000003,0.7215585070673386,218.65,11,0.0372,107.18,20,0.0182,111.47,9,0.7129626137922254
2016_2017,2016-09-17,Man City,Bournemouth,2.3075,1.126,1.1815000000000002,2.3075,1.126,1.1815000000000002,0.4424999999999999,-0.126,2.3075,1.1260000000000001,1.1815000000000002,0.71925,1.9365,-1.21725,0.71925,1.9365,-1.21725,0.03075,-0.6865,0.71925,1.9364999999999997,-1.21725,1.5882500000000002,-0.8105000000000002,2.39875,1.5882500000000002,-0.8105000000000002,2.39875,0.4117499999999999,0.5605,1.5882500000000002,-0.8104999999999996,2.39875,0.971,0.025,0.004,1882.81738281,1616.1328125,266.68457031,0.8227599992037387,576.5,2,0.0981,131.6,17,0.0224,444.9,15,1.477208320817897
2016_2017,2016-09-17,West Brom,West Ham,1.221,1.05325,0.16775000000000007,1.221,1.05325,0.16775000000000007,-0.7210000000000001,-0.30325,1.221,1.0532499999999998,0.16775000000000007,1.13625,1.7309999999999999,-0.59475,1.13625,1.7309999999999999,-0.59475,0.11374999999999996,0.5189999999999999,1.13625,1.7309999999999999,-0.59475,0.0847500000000001,-0.6777499999999999,0.7625000000000001,0.0847500000000001,-0.6777499999999999,0.7625000000000001,-0.8347500000000001,-0.8222499999999999,0.0847500000000001,-0.6777500000000001,0.7625000000000001,0.282,0.261,0.458,1634.83886719,1680.1965332,-45.35766601,0.4350933933742656,123.2,19,0.021,273.05,8,0.0464,-149.85000000000002,-11,-0.7958458774987434
2016_2017,2016-09-18,Crystal Palace,Stoke,1.28275,1.13175,0.15100000000000005,1.28275,1.13175,0.15100000000000005,-0.53275,-0.13174999999999995,1.28275,1.13175,0.15100000000000005,0.7505,2.26625,-1.5157500000000002,0.7505,2.26625,-1.5157500000000002,-0.2505,0.23374999999999996,0.7505,2.26625,-1.5157500000000002,0.5322500000000001,-1.1344999999999998,1.6667500000000002,0.5322500000000001,-1.1344999999999998,1.6667500000000002,-0.28224999999999995,-0.36549999999999994,0.5322500000000001,-1.1344999999999998,1.6667500000000002,0.372,0.311,0.316,1627.6138916,1652.75854492,-25.14465332000009,0.4638769805324299,228.43,10,0.0389,186.0,12,0.0316,42.43000000000001,2,0.20548314395457712
2016_2017,2016-09-18,Southampton,Swansea,0.83475,1.20725,-0.37249999999999994,0.83475,1.20725,-0.37249999999999994,-0.08475000000000002,0.29275,0.8347499999999999,1.2072500000000002,-0.37249999999999994,1.105,1.9765,-0.8714999999999999,1.105,1.9765,-0.8714999999999999,-0.10500000000000004,-0.4764999999999999,1.1050000000000002,1.9765,-0.8715,-0.27025,-0.76925,0.499,-0.27025,-0.76925,0.499,0.020250000000000018,0.76925,-0.2702500000000003,-0.7692499999999998,0.4990000000000001,0.797,0.149,0.054,1760.19018555,1676.12963867,84.06054687999995,0.6186663514753031,263.75,9,0.0449,157.1,14,0.0267,106.65,5,0.5181191395287007
2016_2017,2016-09-18,Tottenham,Sunderland,1.685,1.023,0.6619999999999999,1.685,1.023,0.6619999999999999,0.06500000000000006,-0.523,1.685,1.023,0.6619999999999998,1.2485,1.56725,-0.3187500000000001,1.2485,1.56725,-0.3187500000000001,-0.4985,0.43274999999999997,1.2485,1.56725,-0.3187500000000001,0.4365000000000001,-0.5442500000000001,0.98075,0.4365000000000001,-0.5442500000000001,0.98075,0.5635000000000001,-0.95575,0.4365000000000001,-0.5442500000000001,0.9807499999999999,0.755,0.165,0.08,1802.62145996,1631.64086914,170.9805908200001,0.7279493875539358,543.65,3,0.0925,132.0,16,0.0225,411.65,13,1.4155037348573876
2016_2017,2016-09-18,Watford,Man United,0.9795,1.512,-0.5325,0.9795,1.512,-0.5325,0.7705,0.488,0.9795,1.512,-0.5325,1.68975,0.823,0.8667499999999999,1.68975,0.823,0.8667499999999999,0.06024999999999997,-0.07300000000000001,1.68975,0.823,0.8667499999999999,-0.71025,0.6890000000000001,-1.3992499999999999,-0.71025,0.6890000000000001,-1.3992499999999999,0.71025,0.5609999999999999,-0.71025,0.6890000000000001,-1.3992499999999999,0.448,0.291,0.262,1632.67199707,1788.43896484,-155.76696776999984,0.2897359636682778,175.65,13,0.0299,531.45,5,0.0904,-355.80000000000007,-8,-1.1071157412677546
2016_2017,2016-09-24,Arsenal,Chelsea,1.8527999999999998,1.0872,0.7655999999999998,1.8527999999999998,1.0872,0.7655999999999998,0.5472000000000001,0.3128,1.8527999999999998,1.0872,0.7655999999999998,1.8456,0.8161999999999999,1.0293999999999999,1.8456,0.8161999999999999,1.0293999999999999,0.15440000000000004,0.38380000000000003,1.8455999999999997,0.8162,1.0293999999999999,0.007199999999999873,0.271,-0.26380000000000003,0.007199999999999873,0.271,-0.26380000000000003,0.3928000000000001,-0.07100000000000001,0.007200000000000095,0.2709999999999999,-0.26380000000000003,0.656,0.236,0.108,1850.08081055,1796.35534668,53.72546387000011,0.5767067321152647,542.0,4,0.0922,686.7,1,0.1168,-144.70000000000005,-3,-0.2366315141869846
2016_2017,2016-09-24,Bournemouth,Everton,0.6534,2.2266,-1.5732,0.6534,2.2266,-1.5732,-0.0534,-0.4266,0.6534,2.2266,-1.5732000000000002,1.7934,0.9094000000000001,0.884,1.7934,0.9094000000000001,0.884,0.20659999999999995,-0.3094,1.7934,0.9094000000000001,0.8840000000000001,-1.1400000000000001,1.3171999999999997,-2.4572,-1.1400000000000001,1.3171999999999997,-2.4572,-0.25999999999999995,-0.11719999999999997,-1.1400000000000001,1.3171999999999997,-2.4572000000000003,0.197,0.312,0.491,1612.50817871,1728.40722656,-115.89904785,0.3391311395263872,131.6,17,0.0224,311.25,7,0.0529,-179.65,-10,-0.8608294288877005
2016_2017,2016-09-24,Liverpool,Hull,1.7418,0.8719999999999999,0.8698,1.7418,0.8719999999999999,0.8698,0.45820000000000005,0.728,1.7418,0.8719999999999999,0.8698,1.0146000000000002,2.0314,-1.0168,1.0146000000000002,2.0314,-1.0168,0.18540000000000004,-0.6314,1.0146,2.0314,-1.0168,0.7271999999999998,-1.1594000000000002,1.8866,0.7271999999999998,-1.1594000000000002,1.8866,0.27280000000000004,1.3594,0.7272000000000001,-1.1594000000000002,1.8866,0.997,0.003,0.0,1815.95568848,1607.58422852,208.37145996000004,0.7684327181225883,425.65,6,0.0724,135.85,15,0.0231,289.79999999999995,9,1.1420660764577093
2016_2017,2016-09-24,Man United,Leicester,1.6346,1.0074,0.6272,1.6346,1.0074,0.6272,-0.034600000000000006,0.19259999999999997,1.6346,1.0074,0.6272,1.7400000000000002,0.9648,0.7752000000000001,1.7400000000000002,0.9648,0.7752000000000001,-0.34,0.4351999999999999,1.7399999999999998,0.9648,0.7752000000000001,-0.10540000000000016,0.04260000000000008,-0.14800000000000013,-0.10540000000000016,0.04260000000000008,-0.14800000000000013,0.3054,-0.24259999999999995,-0.10539999999999972,0.04260000000000008,-0.14800000000000013,0.927,0.063,0.01,1773.27160645,1805.85766602,-32.58605956999986,0.4532419144241422,531.45,5,0.0904,218.65,11,0.0372,312.80000000000007,6,0.8881368421206611
2016_2017,2016-09-24,Middlesbrough,Tottenham,0.7694,0.9892,-0.21980000000000005,0.7694,0.9892,-0.21980000000000005,0.2306,0.41079999999999994,0.7693999999999999,0.9892,-0.21980000000000005,1.8532,1.0106,0.8425999999999998,1.8532,1.0106,0.8425999999999998,-0.2531999999999999,-0.6106,1.8532,1.0106,0.8425999999999998,-1.0838,-0.021399999999999975,-1.0623999999999998,-1.0838,-0.021399999999999975,-1.0623999999999998,0.4837999999999999,1.0213999999999999,-1.0838,-0.021399999999999975,-1.0623999999999998,0.08,0.253,0.667,1593.0592041,1805.73156738,-212.6723632799999,0.2271910565275161,128.8,18,0.0219,543.65,3,0.0925,-414.84999999999997,-15,-1.4400448437735052
2016_2017,2016-09-24,Stoke,West Brom,0.841,2.0758,-1.2348000000000001,0.841,2.0758,-1.2348000000000001,-0.24100000000000002,0.7242,0.841,2.0758,-1.2348000000000001,1.3652000000000002,1.3174,0.04780000000000002,1.3652000000000002,1.3174,0.04780000000000002,-0.1652000000000001,-0.3174,1.3652000000000002,1.3174,0.04780000000000002,-0.5242000000000002,0.7584000000000002,-1.2826000000000002,-0.5242000000000002,0.7584000000000002,-1.2826000000000002,-0.07579999999999992,1.0415999999999999,-0.5242000000000002,0.7584000000000002,-1.2826000000000002,0.548,0.357,0.095,1639.93310547,1646.1036377,-6.170532229999935,0.4911208238475148,186.0,12,0.0316,123.2,19,0.021,62.8,7,0.41193762261378175
2016_2017,2016-09-24,Sunderland,Crystal Palace,1.191,1.759,-0.5680000000000001,1.191,1.759,-0.5680000000000001,-0.591,0.041000000000000016,1.191,1.759,-0.5680000000000001,1.2890000000000001,1.1460000000000001,0.14300000000000004,1.2890000000000001,1.1460000000000001,0.14300000000000004,0.11100000000000003,-0.14599999999999996,1.2890000000000001,1.1460000000000001,0.14300000000000004,-0.09800000000000009,0.6129999999999998,-0.7110000000000001,-0.09800000000000009,0.6129999999999998,-0.7110000000000001,-0.702,0.18699999999999997,-0.09800000000000009,0.6129999999999998,-0.7110000000000001,0.322,0.247,0.431,1628.53063965,1640.43933105,-11.908691399999952,0.4828687237633606,132.0,16,0.0225,228.43,10,0.0389,-96.43,-6,-0.5484278950814074
2016_2017,2016-09-24,Swansea,Man City,0.9822000000000001,2.0116,-1.0294,0.9822000000000001,2.0116,-1.0294,-0.18220000000000003,-0.6115999999999999,0.9822000000000001,2.0116,-1.0293999999999999,2.5234,0.9788,1.5446000000000002,2.5234,0.9788,1.5446000000000002,0.4765999999999999,-0.17880000000000001,2.5234,0.9788,1.5446,-1.5412,1.0328,-2.5740000000000003,-1.5412,1.0328,-2.5740000000000003,-0.6587999999999999,-0.4327999999999999,-1.5412,1.0328,-2.574,0.087,0.17,0.743,1671.30859375,1886.4420166,-215.13342285,0.2247132996183242,157.1,14,0.0267,576.5,2,0.0981,-419.4,-12,-1.3000927944475382
2016_2017,2016-09-25,West Ham,Southampton,1.3838000000000001,1.7731999999999999,-0.38939999999999997,1.3838000000000001,1.7731999999999999,-0.38939999999999997,0.016199999999999947,0.8268000000000001,1.3838000000000001,1.7731999999999999,-0.3894,1.0981999999999998,1.064,0.03420000000000005,1.0981999999999998,1.064,0.03420000000000005,-0.2982,0.136,1.0982,1.064,0.03420000000000005,0.2856000000000003,0.7091999999999998,-0.42360000000000003,0.2856000000000003,0.7091999999999998,-0.42360000000000003,0.31439999999999996,0.6908000000000001,0.2856000000000001,0.7091999999999998,-0.4236000000000001,0.03,0.085,0.886,1668.93188477,1765.01123047,-96.0793457000002,0.3651507764816102,273.05,8,0.0464,263.75,9,0.0449,9.300000000000011,1,0.03465324380788654
2016_2017,2016-09-26,Burnley,Watford,0.46980000000000005,1.6420000000000001,-1.1722,0.46980000000000005,1.6420000000000001,-1.1722,0.1302,-0.041999999999999996,0.46980000000000005,1.6420000000000001,-1.1722,1.1326,1.4924,-0.3598,1.1326,1.4924,-0.3598,0.8674,0.3076,1.1326,1.4924,-0.3598,-0.6628000000000001,0.14960000000000018,-0.8123999999999999,-0.6628000000000001,0.14960000000000018,-0.8123999999999999,-0.7372,-0.34959999999999997,-0.6628000000000001,0.14960000000000018,-0.8123999999999999,0.233,0.391,0.375,1629.05737305,1647.8392334,-18.781860349999988,0.4729970289144602,107.18,20,0.0182,175.65,13,0.0299,-68.47,-7,-0.49398371464513186
2016_2017,2016-09-30,Everton,Crystal Palace,1.8668,0.8236000000000001,1.0432000000000001,1.6873333333333334,0.8735,0.8138333333333335,-0.020666666666666722,-0.20683333333333334,1.6873333333333334,0.8734999999999999,0.8138333333333335,1.4487999999999999,1.3119999999999998,0.13680000000000006,1.3723333333333334,1.2075,0.16483333333333336,0.2943333333333334,-0.0408333333333333,1.3723333333333334,1.2074999999999998,0.16483333333333336,0.41800000000000015,-0.4883999999999997,0.9064000000000001,0.31499999999999995,-0.33399999999999996,0.6490000000000001,-0.3150000000000001,-0.16600000000000004,0.31499999999999995,-0.33399999999999985,0.6490000000000001,0.557,0.307,0.136,1721.98278809,1652.74743652,69.23535156999992,0.5983394055306321,311.25,7,0.0529,228.43,10,0.0389,82.82,3,0.3093666301111391
2016_2017,2016-10-01,Hull,Chelsea,0.8981999999999999,2.4699999999999998,-1.5717999999999999,0.8718333333333333,2.4676666666666667,-1.5958333333333332,0.29483333333333334,-0.4676666666666667,0.8718333333333335,2.4676666666666662,-1.5958333333333332,1.6764,1.0594,0.6169999999999998,1.6403333333333332,0.9571666666666667,0.6831666666666666,0.026333333333333375,0.5428333333333334,1.6403333333333332,0.9571666666666667,0.6831666666666667,-0.7782,1.4105999999999999,-2.1887999999999996,-0.7684999999999998,1.5105,-2.279,0.26849999999999996,-1.0105,-0.7684999999999997,1.5104999999999995,-2.279,0.03,0.138,0.833,1605.60546875,1790.31872559,-184.71325684,0.2566802835845619,135.85,15,0.0231,686.7,1,0.1168,-550.85,-14,-1.6203461797542742
2016_2017,2016-10-01,Sunderland,West Brom,1.2742,1.7258,-0.4516,1.2449999999999999,1.764,-0.519,-0.4116666666666666,0.23600000000000002,1.245,1.764,-0.519,1.2824,1.3154,-0.03299999999999999,1.1828333333333334,1.2611666666666668,-0.07833333333333331,-0.016166666666666756,-0.2611666666666667,1.1828333333333334,1.2611666666666668,-0.07833333333333331,-0.008199999999999985,0.4104000000000001,-0.4186,0.06216666666666648,0.5028333333333332,-0.4406666666666667,-0.39549999999999985,0.49716666666666676,0.0621666666666667,0.5028333333333332,-0.4406666666666667,0.459,0.302,0.239,1622.45922852,1650.60437012,-28.145141600000215,0.4595842538646418,132.0,16,0.0225,123.2,19,0.021,8.799999999999997,3,0.06899287148695142
2016_2017,2016-10-01,Swansea,Liverpool,0.8602000000000001,2.3172,-1.457,1.0036666666666667,2.1058333333333334,-1.1021666666666665,-0.17033333333333336,-0.43916666666666665,1.0036666666666667,2.1058333333333334,-1.1021666666666665,2.3398000000000003,0.6672,1.6725999999999999,2.2263333333333333,0.753,1.4733333333333334,0.4403333333333334,0.747,2.2263333333333333,0.7530000000000001,1.4733333333333334,-1.4796000000000002,1.6500000000000001,-3.1296,-1.2226666666666666,1.3528333333333333,-2.5755,-0.6106666666666668,-1.1861666666666666,-1.2226666666666666,1.3528333333333333,-2.5755,0.543,0.229,0.228,1668.53869629,1824.17102051,-155.6323242200001,0.2898954906845951,157.1,14,0.0267,425.65,6,0.0724,-268.54999999999995,-8,-0.9967348670684906
2016_2017,2016-10-01,Watford,Bournemouth,1.2518,1.419,-0.16719999999999993,1.0731666666666666,1.3386666666666667,-0.26549999999999996,0.5935,0.49466666666666664,1.0731666666666666,1.3386666666666667,-0.26549999999999996,0.6876,2.0758,-1.3881999999999999,0.6601666666666667,2.0483333333333333,-1.3881666666666668,0.006500000000000006,-0.5483333333333333,0.6601666666666667,2.0483333333333333,-1.3881666666666668,0.5642,-0.6568,1.2209999999999999,0.4129999999999999,-0.7096666666666667,1.122666666666667,0.587,1.043,0.4129999999999999,-0.7096666666666667,1.122666666666667,0.326,0.288,0.386,1640.87890625,1625.16918945,15.709716800000024,0.5225927049585716,175.65,13,0.0299,131.6,17,0.0224,44.05000000000001,4,0.2887263598206192
2016_2017,2016-10-01,West Ham,Middlesbrough,1.4334000000000002,2.077,-0.6436,1.2688333333333335,1.9741666666666664,-0.7053333333333334,-0.1021666666666667,0.6924999999999999,1.2688333333333335,1.9741666666666668,-0.7053333333333334,0.4808,1.1752,-0.6944,0.7014999999999999,1.0603333333333333,-0.35883333333333334,0.29850000000000004,0.43966666666666665,0.7014999999999999,1.0603333333333333,-0.3588333333333333,0.9526000000000002,0.9017999999999999,0.05080000000000007,0.5673333333333336,0.913833333333333,-0.34650000000000003,-0.4006666666666667,0.25283333333333324,0.5673333333333336,0.9138333333333335,-0.3465000000000001,0.334,0.345,0.321,1659.8828125,1591.87231445,68.01049805000002,0.5966437168671643,273.05,8,0.0464,128.8,18,0.0219,144.25,10,0.7513941149279094
2016_2017,2016-10-02,Burnley,Arsenal,0.374,1.453,-1.0790000000000002,0.4865,1.4976666666666667,-1.0111666666666668,0.3468333333333334,-0.16433333333333333,0.4865,1.4976666666666667,-1.0111666666666668,1.9487999999999999,0.8782,1.0706,1.8209999999999997,1.0083333333333333,0.8126666666666665,0.6790000000000002,0.15833333333333335,1.8209999999999997,1.0083333333333333,0.8126666666666665,-1.5747999999999998,0.5748000000000001,-2.1496000000000004,-1.3344999999999998,0.4893333333333334,-1.8238333333333334,-0.3321666666666668,-0.32266666666666666,-1.3344999999999998,0.4893333333333334,-1.8238333333333334,0.061,0.209,0.73,1642.25427246,1866.32446289,-224.0701904299999,0.2158779130802467,107.18,20,0.0182,542.0,4,0.0922,-434.82,-16,-1.620756337372942
2016_2017,2016-10-02,Leicester,Southampton,1.3062,1.3079999999999998,-0.0017999999999999794,1.4978333333333333,1.2133333333333332,0.28450000000000003,-0.1645,0.62,1.4978333333333333,1.2133333333333334,0.28450000000000003,1.5066,1.1668,0.33980000000000005,1.4116666666666668,1.0023333333333333,0.4093333333333334,-0.24500000000000002,-0.002333333333333317,1.4116666666666668,1.0023333333333333,0.4093333333333334,-0.2003999999999999,0.14119999999999977,-0.3416,0.0861666666666665,0.21099999999999985,-0.12483333333333335,0.08050000000000002,0.6223333333333333,0.0861666666666665,0.21100000000000008,-0.12483333333333335,0.163,0.363,0.474,1800.84924316,1776.41308594,24.43615722000004,0.535108585406128,218.65,11,0.0372,263.75,9,0.0449,-45.099999999999994,-2,-0.18752940693134665
2016_2017,2016-10-02,Man United,Stoke,1.7436,0.9602,0.7834,1.7714999999999999,0.8873333333333333,0.8841666666666667,0.2285,0.2793333333333333,1.7714999999999999,0.8873333333333333,0.8841666666666667,0.9398,1.7690000000000001,-0.8292000000000002,0.8641666666666667,1.7750000000000001,-0.9108333333333335,-0.1975,0.725,0.8641666666666666,1.7750000000000001,-0.9108333333333335,0.8038000000000001,-0.8088000000000001,1.6126,0.9073333333333331,-0.8876666666666668,1.7950000000000002,0.42600000000000005,-0.44566666666666666,0.9073333333333332,-0.8876666666666668,1.7950000000000002,0.765,0.164,0.071,1791.4239502,1641.66894531,149.75500489,0.7030906807171441,531.45,5,0.0904,186.0,12,0.0316,345.45000000000005,7,1.0498624462663895
